S_1,F_1,S_2,F_2
0.0,-1.0763212920927853e-08,0.0,0.0
0.0,-6.55482312872381e-10,0.0,0.0
0.0,4.5294177986043854e-08,0.0,3.626257627509233e-10
0.0,1.6801427777934918e-07,0.0,2.1626092028270707e-10
0.0,1.7480832354976885e-07,0.0,2.609648080964532e-10
0.0,2.0807155465263328e-08,0.0,7.342097374518631e-10
0.0,4.951076846282378e-08,0.0,-2.5976200912491984e-10
0.0,-2.5681944748612285e-08,0.0,-4.3761771428840737e-10
0.0,-4.791674825810336e-08,0.0,1.5400059005798994e-10
0.0,-1.1620606414908253e-07,0.0,-3.149406263558418e-10
0.0,-5.393201547576608e-08,0.0,-4.4487093869838295e-10
0.0,-1.0157410201827577e-08,0.0,3.5877217238744486e-10
0.0,-2.0384422327879282e-08,0.0,5.713148773511807e-11
0.0,-2.3395067216824827e-08,0.0,-1.350012629464103e-10
0.0,4.147350551875206e-08,0.0,4.754367927128911e-10
1.0,-9.812580969992321e-10,0.0,-1.0941347272641624e-10
2.220446049250313e-16,-5.375442952981759e-08,0.0,2.871321513886472e-10
-4.440892098500626e-16,-1.868360612888862e-08,0.0,-2.4185571045887157e-10
0.0,-1.1905396668510093e-09,0.0,-1.0418185389937661e-07
0.0,0.0,0.9999999999999999,1.7515060370953961e-07
0.0,0.0,0.0,1.2923865710945392e-07
0.0,5.291017624031724e-11,1.1102230246251565e-16,8.362061691968848e-08
0.0,2.7066892061000657e-10,2.220446049250313e-16,5.905982050080641e-08
0.0,1.2554775052908694e-09,0.0,1.6619686391550195e-07
0.0,4.8640955069290115e-08,2.220446049250313e-16,7.073356300679776e-09
0.0,-2.680503550234192e-08,-4.440892098500626e-16,1.2162490179434828e-07
0.0,-1.1339078009875436e-08,2.220446049250313e-16,1.7657712305663151e-07
0.0,-1.7417229269955928e-09,2.220446049250313e-16,1.7728409034134525e-07
0.0,-7.754258207759435e-09,0.0,2.8646957161981845e-07
0.0,-6.103284377889648e-10,-2.220446049250313e-16,1.8513048871682258e-07
0.0,-8.565988474096311e-11,-2.220446049250313e-16,8.577598919146111e-07
0.0,3.6169545136743864e-10,0.0,6.833079851276127e-07
0.0,6.111866568403457e-11,0.0,1.038127493302456e-07
0.0,-6.110265127201585e-10,0.0,9.597818007023307e-07
0.0,-3.6165264671872434e-10,0.0,1.6662601183270453e-06
0.0,1.0355549501239738e-09,0.0,1.346467433904763e-06
-2.220446049250313e-16,-4.3791846815466395e-10,0.024669257073652417,1.200083943331265e-07
-3.3306690738754696e-16,9.235395448392584e-10,0.061032408290772944,-5.036317816120564e-08
0.0,1.048405231518501e-08,-0.043184383599979226,1.2485588740673678e-08
3.3306690738754696e-16,-6.858318402080953e-09,-0.035793129034662696,7.701413551330916e-08
0.0,1.2042447861126958e-08,-0.04099703706332902,1.3557855709223094e-07
0.0,7.088558895418374e-09,0.06325799467550053,1.8810728761309284e-07
0.0,1.0758055335458042e-08,-0.07046770076998299,-1.541501433166563e-08
-5.551115123125783e-16,1.3641888330084837e-08,0.1536185170130666,-7.432679467456187e-08
4.440892098500626e-16,2.622864236911937e-08,-0.03613836291996231,-7.180732382039406e-08
3.3306690738754696e-16,7.288772252422833e-10,-0.05084128589499182,1.6879120039448021e-07
-2.220446049250313e-16,5.2546700146649525e-08,-0.015930460355163323,3.850537837024604e-07
0.0,6.069170410683e-08,0.06550762227750173,2.7808141567220446e-07
0.0,1.0536112426962063e-08,0.029671110090922825,6.613240657316064e-08
2.220446049250313e-16,1.2223282226386802e-07,-0.08764937674369855,6.392179329850476e-07
-2.220446049250313e-16,1.6791651376024673e-07,-0.02198283520537858,-1.476740635553143e-07
-3.3306690738754696e-16,1.2665350084262168e-07,0.04395037373989452,-7.895776661825946e-07
5.551115123125783e-16,7.660601113457239e-08,0.007949235564626456,-5.386089242165327e-07
-2.220446049250313e-16,1.3362453046283915e-07,0.04657505786797089,-5.689319266366511e-07
0.0,-5.786208068236931e-10,0.0,1.2542834042506008e-07
0.0,2.285022615566845e-10,0.0,-1.4357187581026667e-07
0.0,1.106951907914322e-09,0.0,-2.9895784336986317e-08
0.0,7.305237720300895e-10,0.0,-1.8545890156929037e-08
0.0,1.6392923879449125e-09,0.0,1.0358712927427404e-07
0.0,6.824059700649698e-09,0.0,2.4358928385481746e-08
0.0,3.093236466966687e-09,1.0000000000000002,-5.2782900183956456e-08
0.0,-3.2458866705553613e-10,0.0,-1.6402637470491754e-08
0.0,9.375413156931246e-09,0.0,3.865818314352516e-08
0.0,8.209642210488257e-09,-2.220446049250313e-16,-1.0452242520386791e-07
0.0,1.8947364566201888e-09,0.0,-8.051448787682606e-08
0.0,6.409966424314463e-09,0.0,3.956311047659259e-08
0.0,4.401593400871208e-09,-2.220446049250313e-16,-5.5853416824902535e-08
0.0,2.6534217667517626e-08,1.1102230246251565e-16,-1.2826905049223559e-08
0.0,-1.0061058830501682e-08,5.551115123125783e-16,-4.3751617795351226e-08
0.0,-1.0205522471551373e-08,-4.440892098500626e-16,-4.037308087845304e-08
0.0,-1.0513034354175948e-08,-2.220446049250313e-16,-6.602420228318805e-08
0.0,-8.363724646187618e-09,2.220446049250313e-16,-1.7806007690523963e-08
0.0,-4.350436666467061e-09,0.0,-1.6036135086494596e-08
0.0,-3.393432201903579e-10,0.0,2.8234432125628928e-08
0.0,2.6756042603715006e-09,0.0,-5.245727408009823e-10
0.0,-7.842330840279746e-10,0.0,1.7333667656771478e-08
0.0,1.888294082208475e-09,0.0,1.2579936381484902e-08
0.0,-5.29022770034972e-11,0.0,3.0435057141176e-08
0.9999999999999999,-1.6166613880930214e-09,0.0,3.347239214690491e-08
0.0,3.2629943413908794e-09,0.0,2.3111419977794862e-08
1.1102230246251565e-16,-4.1945145135002853e-10,1.0,9.177264814752556e-09
4.440892098500626e-16,-1.8360526210514646e-09,-1.0,-2.6260076424478024e-08
-4.440892098500626e-16,-1.1960968882007705e-09,0.0,-5.129599927045093e-08
-1.1102230246251565e-16,6.019249321198569e-10,0.0,3.16775356168364e-08
1.1102230246251565e-16,-7.89847631743612e-11,0.0,-7.759545184171646e-09
-1.1102230246251565e-16,-5.784406287289936e-12,0.9999999999999999,-3.1669048183857745e-08
1.1102230246251565e-16,9.457829186487738e-10,0.0,2.2900691476479556e-08
-2.220446049250313e-16,2.337530990992321e-09,0.0,2.020862197582573e-08
2.220446049250313e-16,5.23567722510165e-10,1.1102230246251565e-16,-3.589464014908117e-08
-2.220446049250313e-16,1.421870221562927e-09,0.0,-1.5213922921475392e-08
0.0,-9.551552215825155e-10,0.0,-8.108976912168943e-09
0.0,5.120206925113279e-10,0.0,-3.4893876676989066e-09
0.0,-6.767749249902976e-10,0.0,6.069706959266341e-09
0.0,7.566394955027534e-10,1.0,1.2916812508478876e-09
0.0,-7.234105592335282e-10,2.220446049250313e-16,2.701206014421588e-09
0.0,2.2961544055011273e-10,-2.220446049250313e-16,-9.535857525833082e-09
0.0,-1.6376741629464644e-11,-2.220446049250313e-16,-2.5587891805400886e-09
0.0,-1.956681316972464e-10,1.1102230246251565e-16,-4.4731190307345504e-09
0.0,3.6377875711757215e-11,-1.1102230246251565e-16,-6.483322323447292e-10
0.0,-1.5813084175420042e-11,4.440892098500626e-16,-9.938309730728172e-10
0.0,-5.01173137712474e-11,-2.220446049250313e-16,6.508571637198201e-09
0.0,-1.1470967231641539e-11,2.220446049250313e-16,-5.549170012386639e-10
0.0,-9.776014026074976e-12,-2.220446049250313e-16,1.765795509811616e-10
0.0,0.0,2.220446049250313e-16,9.590455096741834e-09
0.0,0.0,0.0,3.7071534286781076e-09
0.0,4.19872137058519e-11,-3.3306690738754696e-16,-1.4580252649665224e-08
0.0,-1.0842201442207158e-11,1.1102230246251565e-16,-6.419993070494456e-09
0.0,-1.5283140031296935e-11,0.0,5.899031485512299e-10
1.0,-7.146980451899818e-10,0.0,6.344228875576618e-09
-4.440892098500626e-16,-2.2694638479592298e-08,0.0,-2.6590718515961953e-10
3.3306690738754696e-16,4.660499338449142e-07,0.0,3.8451032668973534e-08
3.3306690738754696e-16,-4.7180378037747767e-07,0.0,2.3029259743623248e-08
-2.220446049250313e-16,3.300466211442197e-09,0.0,8.557931909791704e-08
0.0,2.356003538928064e-08,0.0,9.916147689637e-08
2.220446049250313e-16,1.9950207286179028e-08,0.0,6.468543460869115e-08
-2.220446049250313e-16,-1.2700849616464898e-08,0.9999999999999999,5.161277982779211e-08
0.0,3.476118495271408e-08,1.1102230246251565e-16,-1.0505777936486972e-08
-1.1102230246251565e-16,4.014208201397195e-08,-1.0,9.96600135749759e-09
5.551115123125783e-16,7.824348834617467e-07,0.0,1.4970853499107763e-07
-4.440892098500626e-16,1.7619751091046963e-06,0.0,-1.415030027374087e-07
-3.3306690738754696e-16,2.6785661475514644e-06,0.0,-2.7726852636078558e-08
7.771561172376096e-16,1.9005810145245048e-06,1.0000000000000002,-1.1884149557772617e-07
-2.220446049250313e-16,3.039657258341327e-07,0.0,2.5236015233076604e-08
0.0,2.3776715806889113e-06,-2.220446049250313e-16,3.724594961340698e-08
-3.3306690738754696e-16,1.6190684709727067e-05,4.440892098500626e-16,1.204998056891824e-09
3.3306690738754696e-16,7.389670554402979e-06,-6.661338147750939e-16,-4.328592240199235e-09
0.02838287271648654,1.8110104065271958e-07,0.0,-2.4842881862774386e-09
0.03950212453665247,-1.1815722245955826e-06,0.0,1.2473201860263571e-09
-0.07013231671901332,1.6166362001968072e-06,0.9999999999999994,3.0502318726366436e-09
0.0858429403194454,-2.6996132874046446e-06,4.440892098500626e-16,1.2366557777809817e-09
0.015995526951619432,4.631720003089766e-08,5.551115123125783e-16,-2.2922426179405875e-09
-0.08249259055435454,-1.5577302292513187e-06,-4.440892098500626e-16,-2.1221429058471127e-09
-0.0278156650570478,-9.805303761822868e-07,4.440892098500626e-16,5.561016869215506e-10
0.024285299695841145,-4.1726407289388607e-07,-4.440892098500626e-16,-1.7522256812174676e-09
-0.004010965586945359,1.1398651622585021e-07,-1.1102230246251565e-16,-8.398945830490055e-10
0.020131625492773475,2.3106354092305975e-07,0.0,-1.8333676660153837e-10
-0.059068913533747436,6.721526006003838e-07,0.0,3.5553412991440325e-10
0.0391566330727775,-6.972138635319425e-07,1.1102230246251565e-16,-2.9829063385999896e-10
0.039446639997841926,7.202766482805607e-07,2.220446049250313e-16,-3.12053839712778e-10
-0.00589724697183569,1.8626869405125028e-06,-3.3306690738754696e-16,-8.732338740991001e-11
0.042569531996346166,2.1514692889468346e-07,3.3306690738754696e-16,-2.788976709300339e-10
-0.040953085253040644,1.8320988601772115e-06,-3.3306690738754696e-16,2.4402402667988987e-10
-0.03983705269768789,2.0926927390974015e-06,3.3306690738754696e-16,-1.4119931057710035e-10
0.04010755442635627,2.2092081053415313e-06,-3.3306690738754696e-16,-2.999742537701522e-10
0.0,0.0,0.0,1.4645485935105286e-10
0.0,0.0,0.0,-1.4645485935105286e-10
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,3.8281372516379976e-11
0.0,0.0,0.0,3.532778514170331e-11
0.0,0.0,0.0,-1.8958268288571385e-11
0.0,0.0,1.0000000000000004,9.214612961550018e-11
0.0,8.673348012022686e-11,-2.220446049250313e-16,2.0406732553768236e-10
0.0,-3.966421219248062e-11,0.0,-3.267032144815829e-10
0.0,3.478307364357391e-11,0.0,7.128640594489256e-11
0.0,4.663134600679798e-11,-2.220446049250313e-16,-5.547301992758768e-11
0.0,1.4834096867533118e-10,-1.0,4.832185575287528e-10
0.0,-1.8451468269953252e-10,1.0,4.0998274081216477e-10
0.0,5.372608191667183e-10,0.0,1.950791073124236e-09
0.0,6.083177309101906e-10,0.0,3.320476693602359e-09
0.0,1.3664668743751384e-09,0.0,6.488056802922415e-09
0.0,1.1382138787041643e-09,0.0,6.16853501611559e-10
0.0,1.8793421574514466e-08,0.053316277878576956,8.74892513991199e-08
0.0,-1.7252425532632285e-08,-0.07522941548105311,-2.978965767397311e-08
0.0,1.3303515356000158e-08,0.13446252765398414,8.375106119729015e-09
1.0,-5.673105540893175e-09,-0.07422109138391186,8.269590239251555e-08
0.0,-2.1545709216752545e-09,-0.030948143652166138,-5.449599029816452e-08
2.220446049250313e-16,-8.233948811664507e-09,0.02858849317397305,-7.671841473211316e-08
4.440892098500626e-16,4.646720341838799e-10,-0.03823388245058634,-2.015422495560415e-08
-4.440892098500626e-16,-2.267339294093064e-09,0.01014140817027509,-1.1483465556239036e-08
-2.220446049250313e-16,-2.6550317500095844e-11,0.0030831483038109564,-5.2628685409672365e-09
0.0,-6.270696850663171e-09,0.022820180217635544,-2.2704998769995655e-08
0.0,-3.4919077407380424e-09,0.06009293412611627,-4.681713221543759e-08
-3.3306690738754696e-16,-1.640146440884394e-09,-0.07868955013909895,-3.479813983631175e-08
5.551115123125783e-16,-7.792648970550426e-10,0.013356985330688076,9.68288915714771e-10
4.440892098500626e-16,-2.0949903811740005e-09,-0.005419917138268504,-3.2554474671542266e-09
-4.440892098500626e-16,1.7893699633120269e-09,0.015707015750950903,1.0617851486927066e-08
-2.220446049250313e-16,3.717129271052498e-10,-0.0037011134501341303,-3.881071108935431e-09
0.0,-8.431820575083298e-10,0.0006064169657211682,-1.3051212555126313e-08
-2.220446049250313e-16,2.970111268041371e-10,-0.03123680554968611,4.135857878395615e-10
0.0,-2.4425552802576076e-09,0.0,9.508578813210978e-10
0.0,2.6183775148069795e-09,0.0,5.0818852459499925e-09
0.0,9.44293435667376e-09,0.0,8.882405411192448e-09
0.0,2.202386728544781e-08,0.0,8.767175430080014e-10
0.0,7.904858101426271e-09,0.0,1.5645124129548546e-08
0.0,3.947896303202469e-08,0.0,4.650055807076113e-09
0.0,5.497770558804404e-08,0.0,2.296587169325903e-08
0.0,4.289483044317421e-08,0.0,9.37037647474881e-09
0.0,4.604962384746615e-08,0.0,6.364998696994917e-08
0.0,-9.127521138907484e-09,0.0,3.53420162468865e-08
0.0,-4.165450135928949e-08,0.0,1.0969215225031782e-08
0.0,2.1427404561791274e-08,0.0,2.409869921393694e-08
0.0,1.4274235127231275e-10,0.0,9.745606348587897e-08
0.0,-4.9857963801969173e-08,0.0,8.315265631608792e-09
0.0,3.7469045821580964e-08,0.9999999999999999,4.395704422677227e-08
0.0,1.5131917052713106e-08,-1.1102230246251565e-16,2.7696330562321236e-08
0.0,-3.29497552797875e-08,1.1102230246251565e-16,-9.56084988956718e-09
0.0,-6.6783897523237154e-09,1.1102230246251565e-16,3.950261486806992e-08
0.05280965181812114,-2.78914058071678e-08,0.0,8.505617465903725e-09
-0.04786402747858709,2.769670402358315e-07,0.0,1.404357833356684e-08
0.015245803430949945,-4.169626777184021e-08,0.0,1.519616983358674e-08
0.0762747759623632,-8.399927651225872e-08,0.9999999999999997,-6.523794304769125e-09
0.02377731753766632,-6.324115133793393e-08,3.3306690738754696e-16,-8.690111918951973e-09
0.016365592284571795,-3.2344343026124946e-08,0.0,-5.028214111746363e-09
-0.058064494597338756,-1.221244360749552e-07,0.0,7.089864162423963e-09
-0.014704653243535093,-9.639281870477126e-08,2.220446049250313e-16,-2.3791868031253243e-09
0.06818301405129668,-6.589978056581464e-08,-6.661338147750939e-16,-3.0689809804584898e-09
-0.027304399871182605,-1.1916342828044431e-07,4.440892098500626e-16,3.7561147081532935e-09
-0.0966127377862478,-9.526893052225205e-08,2.220446049250313e-16,-1.0617238910271e-08
0.10168803381783365,1.0020696379342552e-07,-3.3306690738754696e-16,-5.617826559500829e-09
-0.051157111529130495,9.836053038725362e-08,3.3306690738754696e-16,-3.051752051064225e-09
-0.023370849422759354,6.071147424790983e-08,2.220446049250313e-16,1.9042687426917804e-10
-0.017009073831888877,9.248617516277591e-08,-5.551115123125783e-16,2.6094817417998667e-09
0.07300244042922066,2.994880219375775e-08,3.3306690738754696e-16,-3.667403003504432e-09
0.04434855170733876,-2.703351356103665e-08,-2.220446049250313e-16,-4.7348381215783765e-09
0.031511922463139275,4.85126633975596e-08,2.220446049250313e-16,-2.49399996210542e-09
0.0,-2.1574793436229794e-07,0.0,-1.8420388414597276e-08
0.0,1.3195972314861137e-07,0.0,-7.707643163712418e-08
0.0,-7.334608653764008e-08,0.0,3.403940041835085e-07
0.0,2.5488324126854414e-07,0.0,3.722832957464568e-08
0.0,-5.358168664315599e-07,0.0,5.594248534634971e-07
0.0,3.495862301861061e-08,0.0,-1.9085501890003798e-07
0.0,2.185602170357015e-07,0.0,2.6924008125206464e-07
0.0,2.9340731089178092e-08,0.0,-3.7394052583294983e-07
1.0,-1.4544264104188314e-08,0.0,-3.3057730206564886e-07
-1.0,-7.595964461870604e-08,0.0,8.886164550858664e-08
0.0,3.7798303083036427e-07,0.0,-2.0924262855714915e-07
0.0,1.196263838210144e-07,0.0,-2.887270539986275e-07
0.0,8.205651056414345e-08,0.0,-1.3145470489916988e-07
1.0000000000000002,-3.9085639400582286e-07,0.0,-8.32866632549667e-08
0.0,-1.6445577557533385e-07,0.0,-9.770052145086094e-09
-3.3306690738754696e-16,-1.568580955790822e-07,0.0,-2.954618025796662e-08
1.1102230246251565e-16,-3.286780724920391e-07,0.0,-2.1613350043026e-08
-4.440892098500626e-16,-1.288241207930695e-07,0.0,-1.8255750866558176e-08
0.0,3.963829442454883e-09,0.0,-2.5949980653194868e-08
0.0,4.6706411183095095e-09,0.0,-3.816989391225434e-09
0.0,9.093570341178747e-09,0.0,-3.3807125987550535e-09
0.0,-3.1840644609815176e-08,0.0,1.7712545741233038e-08
0.0,-8.577873700232888e-09,0.0,1.0810158102003697e-08
0.0,-8.834328824036675e-09,0.0,9.162125280681721e-09
0.0,-5.440199402073631e-09,0.0,-5.056215002241515e-09
0.0,-3.5734421643951424e-09,0.0,-2.6333921709919576e-10
0.0,-4.667502828681339e-09,0.0,7.788368350247768e-09
0.0,-6.7130765835088375e-09,0.0,-1.0668396299706734e-08
0.0,-7.123120937535531e-09,0.0,-1.2380160541169966e-08
0.0,1.3120925235199379e-09,0.0,2.989967526900727e-08
0.0,-2.477998695127339e-10,0.0,1.4587936902898956e-08
0.0,-1.471406285702414e-09,0.0,8.277613972040838e-09
0.0,-1.6552786252788116e-09,0.0,1.372480085137795e-08
0.0,1.4949441684564135e-10,1.0,1.975878092252969e-08
0.0,-5.230832345048952e-09,-3.3306690738754696e-16,6.210385095073593e-10
0.0,-2.0982297010974094e-09,1.1102230246251565e-16,2.6996625024366944e-08
0.0,-2.499001228173373e-10,0.0,6.78273011089918e-09
0.0,1.0968323083115903e-09,0.0,1.1701463051849711e-07
0.0,-2.765830403594904e-09,0.0,-4.51734862849662e-08
0.0,-7.110267929988368e-10,0.0,3.225764970693491e-08
0.0,2.747287508597651e-09,0.0,-4.915807494398894e-09
0.0,-3.968149309141465e-10,0.0,6.045775080565331e-09
0.0,3.410232535250302e-09,0.9999999999999999,-4.4263160248192435e-08
0.0,-2.1226509216987215e-09,3.3306690738754696e-16,-1.646203315885938e-08
0.0,2.4252208241648527e-09,0.0,-4.665441508677761e-08
0.0,4.695004829358147e-10,-4.440892098500626e-16,-3.513181638936659e-08
0.0,1.479272837556778e-09,4.440892098500626e-16,-7.081645918560751e-08
0.0,1.981857522537211e-09,-4.440892098500626e-16,1.4427074290779268e-08
0.0,-2.3398173176758516e-09,-1.1102230246251565e-16,-5.087542831461178e-09
0.0,2.0353813301454696e-09,3.3306690738754696e-16,-1.5371176687040112e-08
0.0,2.359338058255386e-10,2.220446049250313e-16,-1.78576470943881e-08
1.0,3.296477757430697e-10,-5.551115123125783e-16,-3.0726338451358965e-08
-2.220446049250313e-16,8.490704139774142e-10,5.551115123125783e-16,-2.9469525486547354e-08
0.0,4.496856131908089e-09,-5.551115123125783e-16,-9.884331575449297e-10
0.0,-4.8940580654743815e-08,0.0,1.7115741712814296e-09
0.0,3.3986044911671327e-08,0.0,6.706504152020898e-08
0.0,-2.2525066611933632e-08,0.0,1.3845291846337215e-08
0.0,2.6075688452920066e-08,1.0,4.007460461252776e-08
0.0,7.89352867514025e-09,-1.1102230246251565e-16,5.278347288140141e-08
0.0,-4.448711763416213e-08,0.0,1.4461477348959306e-08
0.0,-1.8638202448073563e-08,3.3306690738754696e-16,-4.3272355298995546e-08
0.0,-7.77410384955601e-09,-2.220446049250313e-16,-2.3114915848054828e-08
0.0,-1.2697391582605633e-08,2.220446049250313e-16,1.2947191407874946e-08
0.0,-1.1710171676782013e-08,0.0,-1.1972083768796438e-08
0.0,-2.5214431254028117e-08,-4.440892098500626e-16,-6.438431228161791e-08
0.0,6.4297489998921304e-09,1.1102230246251565e-16,4.3685970751994324e-08
0.0,-9.438701376041081e-09,1.1102230246251565e-16,-2.540801347095112e-08
0.0,-1.0406580841504367e-08,2.220446049250313e-16,-3.3570593416243355e-08
0.0,-5.228326926953742e-09,-3.3306690738754696e-16,9.40515576530748e-10
0.0,1.3914821295202286e-09,1.1102230246251565e-16,-1.4434904471727345e-08
0.9999999999999997,-6.207872083052736e-09,-1.1102230246251565e-16,-1.908349318568982e-08
2.220446049250313e-16,-5.854097651081254e-10,0.0,3.066041145416421e-08
-0.008902802517874786,-2.335218778171111e-06,0.0,-7.57045540922263e-08
0.0050799960533245425,6.873092388559615e-08,0.0,8.431734102032349e-08
0.04981769529367974,-1.9475090539344824e-06,0.0,-1.9428489963502214e-07
-0.10137939771746018,1.411759967595575e-07,0.0,5.5961487532840714e-08
0.04349997051632726,-3.1628192118660115e-07,0.0,-1.6979663541860667e-08
0.08216269266908016,-6.041908136467098e-07,0.0,-7.635544534423384e-08
-0.0903192940209534,-6.132120006441256e-07,0.0,-1.5528946164522498e-07
